name,team,position,games,receptions,targets,receiving_yards,rec_ypg,receiving_tds,ypr,receiving_fumbles,receiving_2pt_conversions,target_share,air_yards_share,carries,rushing_yards,rush_ypg,rushing_tds,rush_td_percentage,rushing_fumbles,rushing_2pt_conversions,completions,attempts,comp_percentage,passing_yards,pass_ypg,passing_tds,passing_2pt_conversions,td_percentage,interceptions,sacks,sack_fumbles,offense_snaps,teams_offense_snaps,round,overall,stadium_name,stadium_weather_type,stadium_surface
Hunter Henry,NE,TE,13.833333333333334,48.833333333333336,71.0,562.5,41.35,5.0,11.565,0.3333333333333333,0.16666666666666666,0.155,0.18333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10333333333333333,0.0,0.0,0.0,701.3333333333334,920.3333333333334,2.0,35.0,Gillette Stadium,cold,FieldTurf
Hunter Luepke,DAL,RB,6.0,3.0,4.0,18.0,3.0,0.0,6.0,0.0,0.0,0.02,0.0,6.0,19.0,3.17,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,48.0,412.0,0.0,0.0,AT&T Stadium,indoor,FieldTurf
Hunter Renfrow,LV,WR,14.0,55.0,73.0,569.75,38.67,3.25,10.29,1.5,0.0,0.1475,0.11750000000000001,0.75,0.75,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,502.75,911.0,5.0,149.0,Allegiant Stadium,indoor,Grass
Ian Thomas,CAR,TE,11.0,19.333333333333332,29.833333333333332,175.83333333333334,16.023333333333333,0.6666666666666666,9.336666666666666,0.16666666666666666,0.0,0.08333333333333333,0.05833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028333333333333332,0.0,0.0,0.0,416.0,732.5,4.0,101.0,Bank of America Stadium,moderate,Grass
Ihmir Smith-Marsette,CAR,WR,5.0,6.5,8.0,83.5,22.98,1.0,14.79,0.0,0.0,0.075,0.08,4.0,37.0,5.285,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,80.0,314.5,5.0,157.0,Bank of America Stadium,moderate,Grass
Irv Smith,CIN,TE,10.75,27.25,38.0,243.25,22.04,2.5,8.620000000000001,0.75,0.25,0.1075,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,2.0,50.0,Paul Brown Stadium,cold,FieldTurf
Irvin Charles,NYJ,WR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64.0,0.0,0.0,MetLife Stadium,cold,FieldTurf
Isaiah Hodgins,NYG,WR,11.0,27.0,37.5,290.5,30.155,3.5,10.795,1.0,0.5,0.125,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,417.5,717.5,6.0,207.0,MetLife Stadium,cold,FieldTurf
Isaiah Likely,BAL,TE,13.5,33.0,50.0,392.0,29.130000000000003,4.0,12.03,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,403.5,890.5,4.0,139.0,M&T Bank Stadium,moderate,FieldTurf
Isaiah McKenzie,IND,WR,10.714285714285714,21.714285714285715,31.571428571428573,203.85714285714286,18.204285714285714,1.5714285714285714,8.917142857142858,0.0,0.0,0.09,0.06857142857142857,7.142857142857143,34.857142857142854,3.6785714285714284,0.5714285714285714,0.060000000000000005,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.1142857142857143,0.14285714285714285,0.0,0.060000000000000005,0.0,0.0,0.0,265.57142857142856,744.8571428571429,5.0,172.0,Lucas Oil Stadium,indoor,FieldTurf
Isaiah Spiller,LAC,RB,7.0,4.5,4.5,23.5,3.19,0.0,5.0,0.0,0.0,0.02,-0.005,27.5,68.5,9.434999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,469.0,4.0,123.0,Dignity Health Sports Park,warm,Grass
Isiah Pacheco,KC,RB,15.5,28.5,31.5,187.0,12.54,1.0,7.775,0.0,0.0,0.060000000000000005,-0.02,187.5,882.5,57.80500000000001,6.0,0.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,459.5,1047.5,7.0,251.0,Arrowhead Stadium,cold,Grass
Israel Abanikanda,NYJ,RB,6.0,7.0,11.0,43.0,7.17,0.0,6.14,0.0,0.0,0.05,0.01,22.0,70.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,412.0,5.0,143.0,MetLife Stadium,cold,FieldTurf
J.K. Dobbins,BAL,RB,8.0,9.0,11.666666666666666,59.0,9.416666666666666,0.3333333333333333,6.723333333333334,0.0,0.3333333333333333,0.08,0.01,78.0,449.0,46.89000000000001,4.0,0.07,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.0,229.0,510.0,2.0,55.0,M&T Bank Stadium,moderate,FieldTurf
Ja'Marr Chase,CIN,WR,15.0,89.33333333333333,135.66666666666666,1239.0,82.92,9.666666666666666,14.046666666666667,1.6666666666666667,0.0,0.26,0.36999999999999994,5.0,7.666666666666667,0.51,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-2.3333333333333335,-0.14666666666666667,0.0,0.0,0.10666666666666667,0.0,0.3333333333333333,0.0,874.3333333333334,996.6666666666666,1.0,5.0,Paul Brown Stadium,cold,FieldTurf
Jack Stoll,PHI,TE,5.666666666666667,6.666666666666667,9.0,61.0,9.533333333333333,0.0,8.093333333333334,0.0,0.0,0.06333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.33333333333334,382.6666666666667,0.0,0.0,Lincoln Financial Field,cold,Grass
Jacoby Brissett,WAS,QB,9.375,0.125,0.125,0.25,0.01625,0.0,0.25,0.0,0.0,0.0,0.0,28.75,114.375,11.620000000000001,1.875,0.0575,1.125,0.0,122.625,200.0,0.5775,1321.75,118.965,6.375,0.25,0.04625,2.875,16.25,2.625,420.0,650.375,3.0,91.0,FedEx Field,moderate,Grass
Jahan Dotson,WAS,WR,14.5,42.0,72.0,520.5,37.025,5.5,12.754999999999999,0.0,0.5,0.15000000000000002,0.21500000000000002,1.0,-3.5,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,780.5,996.0,1.0,16.0,FedEx Field,moderate,Grass
Jahmyr Gibbs,DET,RB,15.0,52.0,71.0,316.0,21.07,1.0,6.08,0.0,0.0,0.13,-0.01,182.0,945.0,63.0,10.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,596.0,1057.0,1.0,12.0,Ford Field,indoor,FieldTurf
Jake Bobo,SEA,WR,14.0,19.0,25.0,196.0,14.0,2.0,10.32,0.0,0.0,0.06,0.04,1.0,3.0,0.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,272.0,898.0,0.0,0.0,CenturyLink Field,moderate,FieldTurf
Jake Browning,CIN,QB,9.0,1.0,1.0,-7.0,-0.78,0.0,-7.0,0.0,0.0,0.0,-0.01,27.0,127.0,14.11,3.0,0.11,0.0,0.0,171.0,243.0,0.7,1936.0,215.11,12.0,1.0,0.06,7.0,24.0,3.0,469.0,568.0,0.0,0.0,Paul Brown Stadium,cold,FieldTurf
Jake Ferguson,DAL,TE,14.0,45.0,62.0,467.5,30.29,3.5,9.940000000000001,0.0,0.0,0.115,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,598.0,972.5,4.0,129.0,AT&T Stadium,indoor,FieldTurf
Jakobi Meyers,LV,WR,13.8,61.2,90.0,713.0,51.076,3.2,11.994,0.6,0.8,0.21399999999999997,0.274,1.8,10.2,0.6900000000000001,0.4,0.1,0.0,0.0,1.2,1.4,0.534,20.0,1.4280000000000002,0.6,0.0,0.05600000000000001,0.0,0.0,0.0,709.0,905.8,0.0,0.0,Allegiant Stadium,indoor,Grass
Jaleel McLaughlin,DEN,RB,17.0,31.0,36.0,160.0,9.41,2.0,5.16,0.0,0.0,0.08,-0.05,76.0,410.0,24.12,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,193.0,1070.0,0.0,0.0,Empower Field at Mile High,cold,Grass
Jalen Brooks,DAL,WR,3.0,6.0,6.0,64.0,21.33,0.0,10.67,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,208.0,7.0,244.0,AT&T Stadium,indoor,FieldTurf
Jalen Guyton,LAC,WR,8.4,14.2,26.0,222.4,20.93,1.4,14.719999999999999,0.0,0.0,0.074,0.184,1.8,6.8,0.42400000000000004,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600000000000001,0.0,0.0,0.0,363.0,596.8,0.0,0.0,Dignity Health Sports Park,warm,Grass
Jalen Hurts,PHI,QB,15.25,0.25,0.5,0.75,0.0525,0.0,0.75,0.0,0.0,0.0,0.0,131.0,625.75,40.955,10.25,0.07500000000000001,4.5,0.5,250.0,394.5,0.6125,2941.0,189.765,16.75,0.75,0.05,8.5,28.25,4.5,854.0,1056.25,2.0,53.0,Lincoln Financial Field,cold,Grass
Jalen Nailor,MIN,WR,3.5,6.0,9.5,104.0,25.15,0.5,14.780000000000001,0.0,0.0,0.08499999999999999,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,70.0,265.5,6.0,191.0,U.S. Bank Stadium,indoor,FieldTurf
Jalen Reagor,NE,WR,11.75,19.75,36.75,234.25,19.83,1.0,13.635,0.0,0.25,0.0925,0.1325,4.75,25.0,2.1574999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,404.25,788.0,1.0,21.0,Gillette Stadium,cold,FieldTurf
Jalen Tolbert,DAL,WR,7.5,12.0,19.5,140.0,13.31,1.0,9.09,0.0,0.0,0.060000000000000005,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,217.0,538.0,3.0,88.0,AT&T Stadium,indoor,FieldTurf
Jalin Hyatt,NYG,WR,13.0,23.0,40.0,373.0,28.69,0.0,16.22,1.0,0.0,0.11,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,848.0,3.0,73.0,MetLife Stadium,cold,FieldTurf
Jamaal Williams,NO,RB,14.428571428571429,25.428571428571427,31.285714285714285,179.0,12.557142857142855,1.1428571428571428,6.845714285714286,0.0,0.14285714285714285,0.06285714285714286,0.0,145.85714285714286,565.4285714285714,38.58857142857143,4.428571428571429,0.02428571428571429,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,404.14285714285717,956.4285714285714,4.0,134.0,Mercedes-Benz Superdome,indoor,FieldTurf
Jamal Agnew,JAX,WR,11.0,18.5,27.5,182.5,18.442500000000003,1.25,10.1475,0.25,0.25,0.0775,0.08,7.25,57.0,5.1899999999999995,0.25,0.035,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0,0.0,137.0,512.5,0.0,0.0,TIAA Bank Field,warm,Grass
Jameis Winston,NO,QB,10.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.111111111111114,134.88888888888889,11.245555555555557,1.2222222222222223,0.025555555555555557,2.2222222222222223,0.2222222222222222,195.88888888888889,320.22222222222223,0.6088888888888889,2456.0,210.13666666666666,15.666666666666666,0.8888888888888888,0.043333333333333335,11.0,21.666666666666668,3.888888888888889,612.0,694.1111111111111,1.0,1.0,Mercedes-Benz Superdome,indoor,FieldTurf
James Conner,ARI,RB,12.714285714285714,33.42857142857143,40.42857142857143,257.57142857142856,20.09142857142857,1.4285714285714286,6.475714285714285,0.14285714285714285,0.2857142857142857,0.08857142857142856,-0.008571428571428572,160.71428571428572,696.5714285714286,54.14142857142857,7.285714285714286,0.038571428571428576,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,495.42857142857144,875.5714285714286,3.0,105.0,State Farm Stadium,indoor,Grass
James Cook,BUF,RB,16.5,32.5,43.0,312.5,18.715,2.5,9.34,0.5,0.0,0.08,0.02,163.0,814.5,48.845,2.0,0.015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,451.5,1132.5,2.0,63.0,New Era Field,cold,FieldTurf
James Mitchell,DET,TE,5.0,6.5,6.5,70.5,14.059999999999999,0.5,12.135,0.0,0.0,0.035,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,90.5,325.5,5.0,177.0,Ford Field,indoor,FieldTurf
James Proche,CLE,WR,4.75,6.25,11.25,69.5,10.5975,0.0,8.5925,0.0,0.0,0.075,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,89.75,319.0,6.0,201.0,FirstEnergy Stadium,cold,Grass
Jameson Williams,DET,WR,9.0,12.5,25.5,197.5,18.165,1.5,27.875,0.5,0.0,0.07500000000000001,0.165,2.0,34.5,4.545,0.5,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,261.0,627.0,1.0,12.0,Ford Field,indoor,FieldTurf
Jamison Crowder,WAS,WR,11.88888888888889,47.888888888888886,71.55555555555556,536.2222222222222,41.29666666666667,3.2222222222222223,11.04888888888889,0.6666666666666666,0.3333333333333333,0.1688888888888889,0.16333333333333333,1.8888888888888888,9.11111111111111,0.7799999999999999,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,4.777777777777778,0.3977777777777778,0.1111111111111111,0.1111111111111111,0.05777777777777778,0.0,0.1111111111111111,0.0,527.4444444444445,776.4444444444445,4.0,105.0,FedEx Field,moderate,Grass
Jared Goff,DET,QB,14.625,0.125,0.125,0.625,0.03625,0.0,0.625,0.0,0.0,0.0,0.0,30.125,61.875,4.16,1.5,0.051250000000000004,1.875,0.125,332.125,513.375,0.63875,3803.625,252.18625,23.125,1.375,0.04625,10.25,27.125,6.0,969.5,986.625,1.0,1.0,Ford Field,indoor,FieldTurf
Jaren Hall,MIN,QB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,4.67,0.0,0.0,0.0,0.0,13.0,20.0,0.65,168.0,56.0,0.0,0.0,0.0,1.0,4.0,2.0,46.0,202.0,5.0,164.0,U.S. Bank Stadium,indoor,FieldTurf
Jarrett Stidham,DEN,QB,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.25,8.182500000000001,0.0,0.0,0.5,0.0,29.25,49.25,0.5625,355.5,130.635,2.0,0.0,0.0275,2.0,4.75,0.5,96.0,219.0,4.0,133.0,Empower Field at Mile High,cold,Grass
Jashaun Corbin,NYG,RB,1.0,3.0,3.0,12.0,12.0,0.0,4.0,0.0,0.0,0.12,-0.01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,58.0,0.0,0.0,MetLife Stadium,cold,FieldTurf
Jason Brownlee,NYJ,WR,4.0,5.0,8.0,56.0,14.0,1.0,11.2,0.0,0.0,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,256.0,290.0,0.0,0.0,MetLife Stadium,cold,FieldTurf
Jauan Jennings,SF,WR,13.666666666666666,26.0,42.333333333333336,321.0,23.256666666666664,2.3333333333333335,12.530000000000001,0.6666666666666666,0.0,0.10666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666666,0.0,0.0,0.0,374.3333333333333,888.0,7.0,217.0,Levi's Stadium,moderate,Grass
Javonte Williams,DEN,RB,12.333333333333334,35.333333333333336,44.333333333333336,206.66666666666666,17.28,1.6666666666666667,5.6499999999999995,0.3333333333333333,0.3333333333333333,0.13,-0.02666666666666667,155.66666666666666,627.0,50.833333333333336,2.3333333333333335,0.01,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,395.3333333333333,789.6666666666666,2.0,35.0,Empower Field at Mile High,cold,Grass
Jaxon Smith-Njigba,SEA,WR,17.0,63.0,93.0,628.0,36.94,4.0,9.97,0.0,0.0,0.18,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,675.0,1055.0,1.0,20.0,CenturyLink Field,moderate,FieldTurf
Jayden Reed,GB,WR,16.0,64.0,94.0,793.0,49.56,8.0,12.39,0.0,1.0,0.18,0.2,11.0,119.0,7.44,2.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,578.0,1037.0,2.0,50.0,Lambeau Field,cold,Grass
Jaylen Waddle,MIA,WR,15.666666666666666,83.66666666666667,120.33333333333333,1128.3333333333333,71.87666666666667,6.0,13.973333333333331,0.6666666666666666,0.0,0.22999999999999998,0.2933333333333334,2.6666666666666665,13.666666666666666,0.86,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333335,0.0,0.0,0.0,766.3333333333334,1022.3333333333334,0.0,0.0,Hard Rock Stadium,warm,Grass
Jaylen Warren,PIT,RB,16.5,44.5,53.5,292.0,17.57,0.0,6.855,0.5,0.0,0.11,-0.015,113.0,581.5,34.905,2.5,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,430.0,1085.0,0.0,0.0,Heinz Field,cold,Grass
Jeff Driskel,CLE,QB,4.4,0.4,0.4,2.0,0.514,0.0,2.0,0.0,0.0,0.002,0.0,16.0,83.4,23.924,0.6,0.026000000000000002,0.2,0.0,45.8,78.2,0.588,478.8,135.828,3.2,0.4,0.04,2.0,8.6,0.8,170.6,292.6,6.0,207.0,FirstEnergy Stadium,cold,Grass
Jeremy Ruckert,NYJ,TE,6.0,8.5,12.0,79.5,9.55,0.0,8.719999999999999,0.0,0.0,0.045,0.034999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.5,388.5,3.0,101.0,MetLife Stadium,cold,FieldTurf
Jerick McKinnon,KC,RB,13.5,33.625,45.0,256.0,18.23375,2.5,7.5175,0.125,0.125,0.0925,0.007500000000000001,82.5,331.25,23.89625,1.75,0.02375,0.25,0.25,0.125,0.25,0.125,0.5,0.04125,0.125,0.0,0.0475,0.0,0.0,0.0,354.625,916.625,3.0,96.0,Arrowhead Stadium,cold,Grass
Jerome Ford,CLE,RB,9.5,22.0,31.5,159.5,9.38,2.5,3.625,0.0,0.0,0.055,0.005,106.0,412.5,26.91,2.0,0.01,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,321.5,685.0,5.0,156.0,FirstEnergy Stadium,cold,Grass
Jerry Jeudy,DEN,WR,14.25,52.75,89.0,763.25,53.095,2.75,14.325,1.0,0.25,0.2025,0.3025,1.5,10.75,0.7424999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,648.25,944.5,1.0,15.0,Empower Field at Mile High,cold,Grass
Jesper Horsted,LV,TE,2.75,3.5,4.5,32.75,9.475,0.75,7.9275,0.0,0.0,0.045,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,12.25,94.5,0.0,0.0,Allegiant Stadium,indoor,Grass
Jimmy Garoppolo,LV,QB,7.9,0.2,0.2,-0.3,-0.05,0.0,-0.3,0.0,0.0,0.0,0.0,18.5,26.4,3.44,0.7,0.026000000000000002,1.6,0.0,127.7,189.5,0.626,1549.4,169.988,9.4,0.5,0.041,5.1,13.7,1.4,397.8,533.1,2.0,62.0,Allegiant Stadium,indoor,Grass
Jimmy Graham,NO,TE,13.8,50.4,78.7,589.7,39.957,6.4,11.138,0.6,0.2,0.15,0.154,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,587.7,940.2,3.0,95.0,Mercedes-Benz Superdome,indoor,FieldTurf
Joe Burrow,CIN,QB,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.75,151.25,11.61,2.5,0.05,1.25,0.0,322.0,473.75,0.675,3520.75,266.895,24.25,1.0,0.05,9.25,37.0,4.25,852.5,881.25,1.0,1.0,Paul Brown Stadium,cold,FieldTurf
Joe Flacco,CLE,QB,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125,26.25,2.75,0.375,0.0175,0.625,0.0,190.625,304.125,0.615,1951.75,230.37,10.375,0.875,0.03875,6.625,16.125,3.5,533.375,576.75,1.0,18.0,FirstEnergy Stadium,cold,Grass
Joe Mixon,CIN,RB,13.857142857142858,40.42857142857143,49.57142857142857,305.57142857142856,22.259999999999998,1.8571428571428572,7.611428571428571,0.42857142857142855,0.14285714285714285,0.10714285714285714,-0.011428571428571429,224.42857142857142,916.0,66.4,7.0,0.03,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032857142857142856,0.0,0.0,0.0,529.4285714285714,851.0,0.0,0.0,Paul Brown Stadium,cold,FieldTurf
John Bates,WAS,TE,11.333333333333334,17.666666666666668,25.0,169.33333333333334,15.143333333333333,0.6666666666666666,9.37,0.6666666666666666,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,388.0,757.0,0.0,0.0,FedEx Field,moderate,Grass
John FitzPatrick,ATL,TE,1.0,1.0,1.0,12.0,12.0,0.0,12.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,63.0,0.0,0.0,Mercedes-Benz Stadium,indoor,FieldTurf
Johnny Mundt,MIN,TE,5.166666666666667,7.666666666666667,9.5,67.5,12.596666666666666,0.3333333333333333,8.54,0.0,0.0,0.045000000000000005,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.0,0.0,0.0,118.0,360.5,0.0,0.0,U.S. Bank Stadium,indoor,FieldTurf
Jonathan Mingo,CAR,WR,15.0,43.0,85.0,418.0,27.87,0.0,9.72,1.0,0.0,0.19,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,1029.0,2.0,39.0,Bank of America Stadium,moderate,Grass
Jonathan Taylor,IND,RB,13.25,30.75,38.25,238.75,17.3525,1.0,7.617500000000001,0.25,0.0,0.09,-0.0175,231.25,1145.5,84.2075,10.0,0.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,547.25,890.0,2.0,41.0,Lucas Oil Stadium,indoor,FieldTurf
Jonathan Ward,TEN,RB,2.5,1.5,2.0,13.0,5.0425,0.25,6.4575,0.0,0.0,0.0275,0.0,4.25,17.25,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,13.75,176.75,0.0,0.0,Nissan Stadium,moderate,Grass
Jonathan Williams,WAS,RB,5.0,3.4,4.8,25.4,5.212,0.0,4.902,0.0,0.0,0.036,-0.004,26.2,111.6,21.202,0.6,0.024,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,69.4,345.0,5.0,156.0,FedEx Field,moderate,Grass
Jonnu Smith,ATL,TE,13.571428571428571,31.285714285714285,46.0,346.14285714285717,25.08857142857143,2.857142857142857,10.9,0.42857142857142855,0.0,0.1142857142857143,0.07857142857142858,2.4285714285714284,18.142857142857142,1.2257142857142858,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.09142857142857143,0.0,0.0,0.0,552.1428571428571,886.8571428571429,3.0,100.0,Mercedes-Benz Stadium,indoor,FieldTurf
Jordan Addison,MIN,WR,17.0,70.0,108.0,911.0,53.59,10.0,13.01,0.0,0.0,0.18,0.29,1.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,921.0,1132.0,1.0,23.0,U.S. Bank Stadium,indoor,FieldTurf
Jordan Akins,CLE,TE,13.666666666666666,27.666666666666668,39.833333333333336,314.5,22.56833333333333,1.3333333333333333,11.14,0.5,0.16666666666666666,0.09000000000000001,0.07,0.3333333333333333,1.1666666666666667,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03833333333333334,0.0,0.0,0.0,381.0,916.0,3.0,98.0,FirstEnergy Stadium,cold,Grass
Jordan Love,GB,QB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,91.0,6.260000000000001,1.3333333333333333,0.02666666666666667,1.6666666666666667,0.3333333333333333,140.66666666666666,220.66666666666666,0.63,1588.3333333333333,120.63333333333333,11.666666666666666,0.6666666666666666,0.04666666666666667,4.666666666666667,11.0,2.3333333333333335,413.3333333333333,576.3333333333334,1.0,26.0,Lambeau Field,cold,Grass
